Temperature,DSC_an,DSC_anele,DSC_caan,DSC_ca,DSC_caele
98.2,-0.041152421620872,0.107774363368104,-0.0373830194459835,-0.0733996293853231,-0.53441706865482
98.3,-0.0414923800548406,0.109932734256383,-0.0373494501287867,-0.0734601570728828,-0.53484769517659
98.4,-0.0418652026752624,0.111672257456354,-0.0373033475834614,-0.0735591859328955,-0.535277438358767
98.5,-0.0422129376129632,0.113214858761328,-0.037248536440343,-0.073662794227517,-0.535706842952272
98.6,-0.0424764843902496,0.114770693858557,-0.0371888413297665,-0.0737370602189036,-0.536136453708026
98.7,-0.0425967425294282,0.116549918435296,-0.0371244835848782,-0.0737468513150974,-0.53656681537695
98.8,-0.0425473130429199,0.118737787413945,-0.0370464678996824,-0.0736638374557296,-0.536998797483052
98.9,-0.0423927243855462,0.121287045997095,-0.0369558786820204,-0.0735110472119952,-0.53743249015792
99,-0.042193615735,0.12402465367531,-0.036854721540154,-0.0733203157480656,-0.537866997743335
99.1,-0.0420101492442171,0.126776380177005,-0.0367450020823448,-0.0731234782281127,-0.538301420893811
99.2,-0.0419024870661334,0.129367995230594,-0.0366086304658712,-0.0729448348259513,-0.538734860263862
99.3,-0.0419685857534971,0.131717200615562,-0.0364177733939454,-0.0727324249635235,-0.539166416508003
99.4,-0.0422977031883658,0.133946604816084,-0.036213063882309,-0.072497702134589,-0.539595190280749
99.5,-0.0427537315902852,0.136123291998335,-0.0360380841147748,-0.0722761856262065,-0.540020282236614
99.6,-0.0431864804657042,0.138312327555002,-0.0359364162751554,-0.0721033947254343,-0.540440793030112
99.7,-0.0434457593210715,0.140578776878771,-0.035925243437837,-0.0720142877824321,-0.540855823315758
